Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
youth-ultra-light-character-face-shields,,,,,,,,,Bunny,,,,,,,,'798304477313,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-525579.jpg?v=1612899967,13,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-160407.jpg?v=1612899967,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,Crown,,,,,,,,'798304477320,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-602101.jpg?v=1612899967,14,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-624040.jpg?v=1612899967,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,Unicorn,,,,,,,,'798304477337,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-433140.jpg?v=1612899967,15,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-848469.jpg?v=1612899967,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,Mermaid,,,,,,,,'798304477344,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-624040.jpg?v=1612899967,16,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-656049.jpg?v=1612899967,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,Shark,,,,,,,,'798304477351,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-634248.jpg?v=1612899967,17,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-822557.jpg?v=1612899966,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,Honeybee,,,,,,,,'798304477368,0.0,shopify,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-644710.jpg?v=1612899967,18,Lightweight Style with Character Print - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-444141.jpg?v=1612899967,lb,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-177340.jpg?v=1612899967,19,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-710757.jpg?v=1612899967,20,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-714562.jpg?v=1612899967,21,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-356694.jpg?v=1612899967,22,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-848469.jpg?v=1612899967,23,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-656049.jpg?v=1612899967,24,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-444141.jpg?v=1612899967,25,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-character-face-shields,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/lightweight-style-with-character-print-849756.jpg?v=1612899967,26,Lightweight Style with Character Print - Kraft & Kitchen,,,,,,,,,
youth-ultra-light-face-shields,Small Lightweight style for kids,"<p data-mce-fragment=""1"">Ultra Light and very comfortable for all day use.  These are the same style shields you will see in professional workplaces, but in a smaller size to fit kids from 5-12 years.  The ultra clear material makes it easy to see and be seen while staying protected from splash and spray.</p>
<p data-mce-fragment=""1"">You can wear a face shield on its own or use it in addition to a mask to provide the highest level of protection</p>
<p data-mce-fragment=""1""> </p>",comfortableface,,"","AmazonProductType:Hat, kids, lightweight",false,Quantity,1pc Single pack,,,,,,,,'798304477511,0.0,shopify,deny,manual,8.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/small-lightweight-style-for-kids-363725.jpg?v=1612899943,1,Small Lightweight style for kids - Kraft & Kitchen,false,,kids small face shield for children and toddlers protection from spray for kids in school cover and protect yourself from airborne droplets and splashes.  lightweight comfortable face for kitchen and office use,,,lb,,,archived
youth-ultra-light-face-shields,,,,,,,,,5 pack,,,,,,,,'798304477528,0.0,shopify,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/small-lightweight-style-for-kids-865210.jpg?v=1612899943,2,Small Lightweight style for kids - Kraft & Kitchen,,,,,,lb,,,
youth-ultra-light-face-shields,,,,,,,,,10 pack,,,,,,,,'798304477535,0.0,shopify,deny,manual,25.00,,true,true,,,,,"",,,,,,,,,lb,,,
youth-ultra-light-face-shields,,,,,,,,,50 pack,,,,,,,,'798304477542,0.0,shopify,deny,manual,70.00,,true,true,,,,,"",,,,,,,,,lb,,,
youth-ultra-light-face-shields,,,,,,,,,100 pack,,,,,,,,'798304477559,0.0,shopify,deny,manual,120.00,,true,true,,,,,"",,,,,,,,,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,Toddler Bucket with plastic face guard,"<p data-mce-fragment=""1"">FITS toddlers and small kids.  Check out these adorable creations!</p>
<p data-mce-fragment=""1"">Protect your littlest ones with these cute bucket hats with removable face shields.  These fit 52cm size heads, Kids 3-6 years</p>
<p data-mce-fragment=""1"">Keep splash and spray at bay while allowing visibility and communication with kids that may not be into wearing a face mask</p>",comfortableface,,"","AmazonProductType:Hat, bucket, kids, toddler",false,Style,Pineapple,,,,,,,,'798304477566,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-534773.jpg?v=1612899948,1,Toddler Bucket with plastic face guard - Kraft & Kitchen,false,,bucket hats with face shields for kids and toddlers cover and protect yourself from airborne droplets and splashes.  lightweight comfortable face for kitchen and office use,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-702373.jpg?v=1612899948,lb,,,archived
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,Strawberry,,,,,,,,'798304477573,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-886212.jpg?v=1612899948,2,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-973007.jpg?v=1612899948,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,Lemon,,,,,,,,'798304477580,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-171017.jpg?v=1612899948,3,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-160485.jpg?v=1612899948,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,Carrot,,,,,,,,'798304477597,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-666550.jpg?v=1612899948,4,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-171017.jpg?v=1612899948,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,Avocado,,,,,,,,'798304477603,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-702373.jpg?v=1612899948,5,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-886212.jpg?v=1612899948,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,Frog,,,,,,,,'798304477610,0.0,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-160485.jpg?v=1612899948,6,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-666550.jpg?v=1612899948,lb,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-973007.jpg?v=1612899948,7,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,,,,,
kids-bucket-hats-with-face-shields-fits-toddlers-and-small-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/toddler-bucket-with-plastic-face-guard-794961.jpg?v=1612899948,8,Toddler Bucket with plastic face guard - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,Full Face Visor,"<p data-mce-fragment=""1"">180 degree view, and ultra clear~</p>
<p data-mce-fragment=""1"">These incredible full face visor face shields are made from the same performance materials as high end sunglasses.  They have an expandable full headband adjustable to fit all sizes.  Perfect for both outdoor and indoor use they are highly transparent from inside while offering a full face coverage.   </p>
<p data-mce-fragment=""1"">You can wear a face shield on its own or use it in addition to a mask to provide the highest level of protection</p>
<p data-mce-fragment=""1"">Unisex, One size fits all</p>",comfortableface,,"","adult, AmazonProductType:Hat, visor",false,Color,Black,,,,,,,,'798304477153,0.0,shopify,deny,manual,30.00,50.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-724727.jpg?v=1612899971,1,Full Face Visor - Kraft & Kitchen,false,,full face shields visor with tinted face shield and full face cover from spray and dirt cover and protect yourself from airborne droplets and splashes.  lightweight comfortable face for kitchen and office use,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-944788.jpg?v=1612899971,lb,,,archived
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,Blue,,,,,,,,'798304477160,0.0,shopify,deny,manual,30.00,50.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-735114.jpg?v=1612899971,2,Full Face Visor - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-475474.jpg?v=1612899972,lb,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,Transparent,,,,,,,,'798304477177,0.0,shopify,deny,manual,30.00,50.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-944788.jpg?v=1612899971,3,Full Face Visor - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-337210.jpg?v=1612899971,lb,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,Silver,,,,,,,,'798304477184,0.0,shopify,deny,manual,30.00,50.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-415791.jpg?v=1612899971,4,Full Face Visor - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-724727.jpg?v=1612899971,lb,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-337210.jpg?v=1612899971,5,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-737929.jpg?v=1612899971,6,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-459010.jpg?v=1612899971,7,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-752890.jpg?v=1612899971,8,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-406136.jpg?v=1612899971,9,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-160706.jpg?v=1612899971,10,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-538025.jpg?v=1612899971,11,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-588530.jpg?v=1612899971,12,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-837427.jpg?v=1612899971,13,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-291079.jpg?v=1612899971,14,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-115472.jpg?v=1612899971,15,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-795924.jpg?v=1612899971,16,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-301808.jpg?v=1612899971,17,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-730261.jpg?v=1612899971,18,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-828303.jpg?v=1612899971,19,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-258514.jpg?v=1612899971,20,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-678478.jpg?v=1612899971,21,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-109930.jpg?v=1612899971,22,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-618726.jpg?v=1612899971,23,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-548687.jpg?v=1612899971,24,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-196323.jpg?v=1612899971,25,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-656445.jpg?v=1612899971,26,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-805328.jpg?v=1612899971,27,Full Face Visor - Kraft & Kitchen,,,,,,,,,
full-face-tinted-visor-visor-style-face-shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/full-face-visor-173461.jpg?v=1612899972,28,Full Face Visor - Kraft & Kitchen,,,,,,,,,
